Sat Aug 21 16:28:57 2021    SYPA_Profile.txt

         1254974 function calls (1235868 primitive calls) in 2.694 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 <decorator-gen-727>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-55>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-33>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_exceptions.py:72(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:1799(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:566(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/font_manager.py:350(FontEntry)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:2234(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/scale.py:394(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/zipfile.py:591(LZMACompressor)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/blocks.py:2136(ComplexBlock)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/interface.py:573(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/projections/__init__.py:10(__init__)
        1    0.000    0.000    0.000    0.000 <decorator-gen-117>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:817(_DomainTan)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:1299(Hlist)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/hatch.py:87(Shapes)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/pyplot.py:634(_xkcd)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:6769(Latin1)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3410(QuotedString)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/pytables.py:4573(AppendableMultiSeriesTable)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/window/expanding.py:279(ExpandingGroupby)
        1    0.000    0.000    0.000    0.000 <decorator-gen-412>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/extras.py:283(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/ctypes/__init__.py:163(c_short)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/reportviews.py:1214(MultiEdgeView)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/reportviews.py:738(EdgeDataView)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/concurrent/futures/_base.py:98(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/parallel.py:242(BatchedCalls)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/legend_handler.py:208(HandlerLine2D)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImageFile.py:323(StubImageFile)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/pytables.py:74(Constant)
        1    0.000    0.000    0.000    0.000 <decorator-gen-368>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-165>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/centrality/flow_matrix.py:113(CGInverseLaplacian)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/index_tricks.py:710(IndexExpression)
        1    0.000    0.000    0.000    0.000 <decorator-gen-648>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_exceptions.py:32(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/coreviews.py:63(AdjacencyView)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/coreviews.py:302(FilterAdjacency)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/urllib/parse.py:216(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 {built-in method sys.exit}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/process_executor.py:223(_RemoteTraceback)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:3491(StatusbarBase)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/mathtext.py:349(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:2244(Round4)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/animation.py:1430(TimedAnimation)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/tz/tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/interface.py:661(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 <decorator-gen-556>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/isomorphism/isomorphvf2.py:846(GMState)
        1    0.000    0.000    0.000    0.000 <decorator-gen-471>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-484>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-190>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-80>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-93>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-104>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/utils/heaps.py:151(_Node)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/backend/popen_loky_posix.py:30(_DupFd)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/backend/spawn.py:31(get_executable)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/pool.py:178(PicklingPool)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_base.py:34(_axis_method_wrapper)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/legend_handler.py:584(HandlerStem)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/mathtext.py:174(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3087(Word)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:762(PythonExprVisitor)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/errors/__init__.py:176(AbstractMethodError)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/widgets.py:2931(Lasso)
        1    0.000    0.000    0.000    0.000 <decorator-gen-449>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-277>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/coloring/greedy_coloring_with_interchange.py:50(AdjEntry)
        1    0.000    0.000    0.000    0.000 <decorator-gen-183>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-128>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-130>:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/shutil.py:75(SpecialFileError)
        1    0.000    0.000    0.000    0.000 <decorator-gen-36>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-37>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:835(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/arrayprint.py:1184(IntegerFormat)
        1    0.000    0.000    0.000    0.000 <decorator-gen-18>:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:979(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/context.py:220(Process)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:6698(_lazyclassproperty)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3713(GoToColumn)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/cbook/__init__.py:576(maxdict)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/nanops.py:86(bottleneck_switch)
        1    0.000    0.000    0.000    0.000 <decorator-gen-584>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-355>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-171>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-113>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-114>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-122>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-86>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-95>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/linalg/misc.py:9(LinAlgWarning)
        1    0.000    0.000    0.000    0.000 <decorator-gen-683>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_exceptions.py:123(AxisError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/connection.py:584(SocketListener)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/qt_editor/_formsubplottool.py:4(UiSubplotTool)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/tri/triinterpolate.py:1064(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:1491(Rule)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/font_manager.py:937(_JSONEncoder)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:5147(Group)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_animation_data.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/__init__.py:233(ExecutableNotFoundError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:1218(PlaceHolder)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/compat/pickle_compat.py:61(_LoadSparseSeries)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/accessors.py:462(CombinedDatetimelikeProperties)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:2170(_iAtIndexer)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/calendar.py:55(__init__)
        1    0.000    0.000    0.000    0.000 <decorator-gen-641>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-643>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-577>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-303>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-349>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-169>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-177>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-109>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-125>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-149>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-667>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-24>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/reportviews.py:815(OutMultiEdgeDataView)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/pool.py:834(IMapIterator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:1511(KeyEvent)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:3196(_Bracket)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/dates.py:1468(YearLocator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:492(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/compat/pickle_compat.py:184(Unpickler)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:47(_IndexSlice)
        1    0.000    0.000    0.000    0.000 <decorator-gen-494>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-219>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-160>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-179>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-129>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-105>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/extras.py:1497(mr_class)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/arrayprint.py:1207(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/ordered.py:72(OrderedMultiDiGraph)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/urllib/parse.py:131(_ResultMixinStr)
