         836326 function calls (822192 primitive calls) in 1.019 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 art3d.py:5(<module>)
        1    0.000    0.000    0.000    0.000 art3d.py:503(Path3DCollection)
        1    0.000    0.000    0.000    0.000 art3d.py:676(Poly3DCollection)
        1    0.000    0.000    0.000    0.000 art3d.py:74(Text3D)
        1    0.000    0.000    0.005    0.005 artist.py:1(<module>)
        1    0.000    0.000    0.000    0.000 artist.py:1302(ArtistInspector)
       12    0.000    0.000    0.019    0.002 artist.py:1308(__init__)
       12    0.001    0.000    0.019    0.002 artist.py:1328(get_aliases)
       12    0.001    0.000    0.001    0.000 artist.py:1339(<listcomp>)
      429    0.001    0.000    0.024    0.000 artist.py:1356(get_valid_values)
       12    0.002    0.000    0.024    0.002 artist.py:1403(get_setters)
     1755    0.001    0.000    0.024    0.000 artist.py:1422(is_alias)
      429    0.000    0.000    0.001    0.000 artist.py:1429(aliased_name)
      484    0.000    0.000    0.000    0.000 artist.py:1437(<genexpr>)
       11    0.001    0.000    0.048    0.004 artist.py:1452(pprint_setters)
       11    0.000    0.000    0.066    0.006 artist.py:1692(kwdoc)
       27    0.000    0.000    0.000    0.000 artist.py:20(allow_rasterization)
        1    0.000    0.000    0.000    0.000 artist.py:67(_finalize_rasterization)
        1    0.000    0.000    0.000    0.000 artist.py:90(Artist)
        1    0.000    0.000    0.000    0.000 ast.py:33(parse)
        1    0.000    0.000    0.000    0.000 ast.py:54(literal_eval)
        1    0.000    0.000    0.000    0.000 ast.py:65(_raise_malformed_node)
        1    0.000    0.000    0.000    0.000 ast.py:67(_convert_num)
        1    0.000    0.000    0.000    0.000 ast.py:71(_convert_signed_num)
        1    0.000    0.000    0.000    0.000 ast.py:79(_convert)
        1    0.000    0.000    0.011    0.011 axes3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axes3d.py:40(Axes3D)
        1    0.000    0.000    0.004    0.004 axis.py:1(<module>)
       10    0.000    0.000    0.000    0.000 axis.py:1976(_make_getset_interval)
        1    0.000    0.000    0.000    0.000 axis.py:2006(XAxis)
        1    0.000    0.000    0.000    0.000 axis.py:2275(YAxis)
        1    0.000    0.000    0.000    0.000 axis.py:30(<listcomp>)
        1    0.000    0.000    0.000    0.000 axis.py:31(<listcomp>)
        1    0.000    0.000    0.000    0.000 axis.py:35(Tick)
        1    0.000    0.000    0.000    0.000 axis.py:412(XTick)
        1    0.000    0.000    0.000    0.000 axis.py:479(YTick)
        1    0.000    0.000    0.000    0.000 axis.py:546(Ticker)
        1    0.000    0.000    0.000    0.000 axis.py:585(_LazyTickList)
        2    0.000    0.000    0.000    0.000 axis.py:593(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:617(Axis)
        1    0.000    0.000    0.000    0.000 axis3d.py:35(Axis)
        1    0.000    0.000    0.000    0.000 axis3d.py:471(XAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:478(YAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:485(ZAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:5(<module>)
        1    0.000    0.000    0.001    0.001 backend_agg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:388(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 backend_agg.py:601(_BackendAgg)
        1    0.000    0.000    0.000    0.000 backend_agg.py:66(RendererAgg)
        1    0.000    0.000    0.033    0.033 backend_bases.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1074(TimerBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1229(Event)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1250(DrawEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1277(ResizeEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1296(CloseEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1300(LocationEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1388(MouseButton)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1396(MouseEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1468(PickEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:147(RendererBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1511(KeyEvent)
        8    0.000    0.000    0.000    0.000 backend_bases.py:1607(_check_savefig_extra_args)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1674(FigureCanvasBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2676(NonGuiException)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2681(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2829(_Mode)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2842(NavigationToolbar2)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3336(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3491(StatusbarBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3514(_Backend)
        4    0.000    0.000    0.000    0.000 backend_bases.py:3599(export)
        4    0.000    0.000    0.000    0.000 backend_bases.py:3614(Show)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3622(ShowBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:748(GraphicsContextBase)
        1    0.000    0.000    0.038    0.038 backend_cairo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_cairo.py:124(RendererCairo)
        1    0.000    0.000    0.000    0.000 backend_cairo.py:328(GraphicsContextCairo)
        1    0.000    0.000    0.000    0.000 backend_cairo.py:413(_CairoRegion)
        1    0.000    0.000    0.000    0.000 backend_cairo.py:419(FigureCanvasCairo)
        1    0.000    0.000    0.000    0.000 backend_cairo.py:543(_BackendCairo)
        1    0.017    0.017    0.090    0.090 backend_gtk3.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:307(FigureManagerGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:445(NavigationToolbar2GTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:53(TimerGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:589(ToolbarGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:669(StatusbarGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:681(RubberbandGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:691(SaveFigureGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:700(SetCursorGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:706(ConfigureSubplotsGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:715(HelpGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:800(ToolCopyToClipboardGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:841(_BackendGTK3)
        1    0.000    0.000    0.000    0.000 backend_gtk3.py:89(FigureCanvasGTK3)
        1    0.000    0.000    0.091    0.091 backend_gtk3agg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_gtk3agg.py:14(FigureCanvasGTK3Agg)
        1    0.000    0.000    0.000    0.000 backend_gtk3agg.py:79(FigureManagerGTK3Agg)
        1    0.000    0.000    0.000    0.000 backend_gtk3agg.py:83(_BackendGTK3Cairo)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_managers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_managers.py:15(ToolTriggerEvent)
        1    0.000    0.000    0.000    0.000 backend_managers.py:22(ToolManagerMessageEvent)
        1    0.000    0.000    0.000    0.000 backend_managers.py:34(ToolManager)
        1    0.000    0.000    0.000    0.000 backend_managers.py:6(ToolEvent)
        1    0.000    0.000    0.002    0.002 backend_qt5.py:1(<module>)
        1    0.000    0.000    0.003    0.003 backend_qt5agg.py:1(<module>)
        1    0.000    0.000    0.001    0.001 backend_tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:1010(ToolCopyToClipboardBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:154(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:242(SetCursorBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:28(Cursors)
        1    0.000    0.000    0.000    0.000 backend_tools.py:313(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 backend_tools.py:343(RubberbandBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:37(ToolBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:371(ToolQuit)
        1    0.000    0.000    0.000    0.000 backend_tools.py:381(ToolQuitAll)
        1    0.000    0.000    0.000    0.000 backend_tools.py:391(_ToolEnableAllNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:401(ToolEnableAllNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:406(_ToolEnableNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:416(ToolEnableNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:421(ToolGrid)
        1    0.000    0.000    0.000    0.000 backend_tools.py:436(ToolMinorGrid)
        1    0.000    0.000    0.000    0.000 backend_tools.py:451(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 backend_tools.py:464(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:481(ToolYScale)
        1    0.000    0.000    0.000    0.000 backend_tools.py:491(ToolXScale)
        1    0.000    0.000    0.000    0.000 backend_tools.py:501(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 backend_tools.py:659(ViewsPositionsBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:671(ToolHome)
        1    0.000    0.000    0.000    0.000 backend_tools.py:680(ToolBack)
        1    0.000    0.000    0.000    0.000 backend_tools.py:689(ToolForward)
        1    0.000    0.000    0.000    0.000 backend_tools.py:698(ConfigureSubplotsBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:705(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:713(ZoomPanBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:780(ToolZoom)
        1    0.000    0.000    0.000    0.000 backend_tools.py:906(ToolPan)
        1    0.000    0.000    0.000    0.000 backend_tools.py:972(ToolHelpBase)
        8    0.000    0.000    0.012    0.002 base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:107(NoNewAttributesMixin)
        1    0.000    0.000    0.000    0.000 base.py:12(SparseWarning)
        1    0.000    0.000    0.000    0.000 base.py:1229(ExtensionOpsMixin)
        1    0.000    0.000    0.000    0.000 base.py:1290(ExtensionScalarOpsMixin)
        1    0.000    0.000    0.000    0.000 base.py:141(DataError)
        1    0.000    0.000    0.000    0.000 base.py:145(SpecificationError)
        1    0.000    0.000    0.000    0.000 base.py:149(SelectionMixin)
        1    0.000    0.000    0.001    0.001 base.py:150(Index)
        1    0.000    0.000    0.000    0.000 base.py:16(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 base.py:18(ExtensionDtype)
        1    0.000    0.000    0.000    0.000 base.py:18(ShallowMixin)
        1    0.000    0.000    0.000    0.000 base.py:20(SparseEfficiencyWarning)
        1    0.000    0.000    0.000    0.000 base.py:217(DenseOutput)
        1    0.000    0.000    0.000    0.000 base.py:25(OdeSolver)
        1    0.000    0.000    0.000    0.000 base.py:258(ConstantDenseOutput)
        1    0.000    0.000    0.000    0.000 base.py:34(GotItemMixin)
        1    0.000    0.000    0.000    0.000 base.py:347(IndexOpsMixin)
       17    0.000    0.000    0.000    0.000 base.py:355(register_extension_dtype)
        1    0.000    0.000    0.000    0.000 base.py:381(Registry)
        1    0.000    0.000    0.000    0.000 base.py:397(__init__)
       17    0.000    0.000    0.000    0.000 base.py:400(register)
       18    0.000    0.000    0.000    0.000 base.py:411(find)
        1    0.000    0.000    0.000    0.000 base.py:57(ExtensionArray)
        1    0.000    0.000    0.000    0.000 base.py:58(spmatrix)
        1    0.000    0.000    0.000    0.000 base.py:60(PandasObject)
        1    0.000    0.000    0.000    0.000 base.py:9(BaseStringArrayMethods)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 base64mime.py:5(<module>)
        1    0.000    0.000    0.000    0.000 base_states.py:187(MultiflipMCMCState)
        1    0.000    0.000    0.078    0.078 base_states.py:21(<module>)
        1    0.000    0.000    0.000    0.000 base_states.py:291(MultilevelMCMCState)
       13    0.000    0.000    0.000    0.000 base_states.py:41(copy_state_wrap)
        1    0.000    0.000    0.000    0.000 base_states.py:434(GibbsMCMCState)
        1    0.000    0.000    0.000    0.000 base_states.py:512(MulticanonicalMCMCState)
        1    0.000    0.000    0.000    0.000 base_states.py:595(ExhaustiveSweepState)
       15    0.000    0.000    0.000    0.000 base_states.py:62(mcmc_sweep_wrap)
        1    0.000    0.000    0.000    0.000 base_states.py:89(MCMCState)
        1    0.000    0.000    0.001    0.001 basic.py:7(<module>)
        1    0.000    0.000    0.000    0.000 bdf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bdf.py:444(BdfDenseOutput)
        1    0.000    0.000    0.000    0.000 bdf.py:72(BDF)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bezier.py:182(BezierSegment)
        1    0.000    0.000    0.000    0.000 bezier.py:25(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.001    0.001 blas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blas.py:238(<dictcomp>)
        1    0.000    0.000    0.000    0.000 blas.py:239(<dictcomp>)
        3    0.000    0.000    0.000    0.000 blas.py:259(find_best_blas_type)
        3    0.000    0.000    0.000    0.000 blas.py:325(_get_funcs)
        2    0.000    0.000    0.000    0.000 blas.py:376(_memoize_get_funcs)
        3    0.000    0.000    0.000    0.000 blas.py:383(getter)
        3    0.000    0.000    0.000    0.000 blas.py:410(get_blas_funcs)
        1    0.000    0.000    0.000    0.000 blocking_input.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:101(BlockingMouseInput)
        1    0.000    0.000    0.000    0.000 blocking_input.py:269(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 blocking_input.py:32(BlockingInput)
        1    0.000    0.000    0.000    0.000 blocking_input.py:327(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 blockmodel.py:119(BlockState)
        1    0.000    0.000    0.005    0.005 blockmodel.py:21(<module>)
        1    0.000    0.000    0.000    0.000 blockmodel_em.py:21(<module>)
        1    0.000    0.000    0.000    0.000 blockmodel_em.py:32(EMBlockState)
        1    0.000    0.000    0.002    0.002 blocks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blocks.py:1673(ExtensionBlock)
