Tue Jul 20 19:06:30 2021    profile.txt

         27953028 function calls (27862936 primitive calls) in 12.900 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/coloring/__init__.py:1(<module>)
        6    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:882(__getitem__)
      563    0.000    0.000    0.001    0.000 /usr/lib/python3.9/sre_compile.py:423(_simple)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:2223(get_ticks_position)
      747    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/decorator.py:170(<listcomp>)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/dsolve/__init__.py:1(<module>)
      264    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:2059(le)
     4536    0.001    0.000    0.001    0.000 {built-in method math.radians}
       56    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/config.py:728(inner)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/multi.py:180(MultiIndex)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/window/expanding.py:1(<module>)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_base.py:3746(get_ylim)
     6101    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/traversal/__init__.py:1(<module>)
       33    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/gridspec.py:448(get_subplot_params)
     3222    0.001    0.000    0.001    0.000 {built-in method math.cos}
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/lil.py:1(<module>)
      132    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:2457(get_matrix)
     1056    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:566(locator)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/centrality/trophic.py:1(<module>)
        6    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:1448(_getitem_tuple)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/ops/array_ops.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/pytables.py:1(<module>)
      101    0.000    0.000    0.001    0.000 /usr/lib/python3.9/inspect.py:545(_finddoc)
     2581    0.001    0.000    0.001    0.000 /usr/lib/python3.9/sre_parse.py:160(__len__)
       11    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/_lib/decorator.py:144(make)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_tools.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.9/string.py:1(<module>)
       20    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:4847(parseImpl)
     6072    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:1109(sticky_edges)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/widgets.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/window/expanding.py:15(Expanding)
       56    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/config.py:414(register_option)
     4417    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/bipartite/projection.py:1(<module>)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/cm.py:437(set_norm)
      453    0.001    0.000    0.001    0.000 /home/hallowstar/Documents/Masters/GrEv2/Code/Morphlings.py:209(<listcomp>)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:2283(view_limits)
       33    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_axes.py:4221(_parse_scatter_color_args)
     5102    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
    24/12    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:4249(parseImpl)
      408    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/isomorphism/isomorphvf2.py:174(<dictcomp>)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/reportviews.py:1112(__len__)
        2    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:780(__init__)
       96    0.000    0.000    0.001    0.000 /usr/lib/python3.9/traceback.py:285(line)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/tri/triinterpolate.py:1(<module>)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2458(cumsum)
      106    0.000    0.000    0.001    0.000 <frozen zipimport>:63(__init__)
      462    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/stride_tricks.py:536(<listcomp>)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.9/warnings.py:130(filterwarnings)
      793    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/isomorphism/isomorphvf2.py:212(<listcomp>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3/dist-packages/PIL/ImagePalette.py:19(<module>)
     1068    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:175(_path_isabs)
      888    0.001    0.000    0.001    0.000 /usr/lib/python3.9/pathlib.py:293(splitroot)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/arraysetops.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/linalg/modularitymatrix.py:1(<module>)
     6837    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1789(get_affine)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/interval.py:130(IntervalArray)
        8    0.000    0.000    0.001    0.000 /usr/lib/python3.9/dataclasses.py:539(_repr_fn)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/eigen/arpack/arpack.py:1(<module>)
       33    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/markers.py:436(_set_circle)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/bipartite/covering.py:1(<module>)
     1842    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/image.py:124(<genexpr>)
      198    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:509(set_hatch)
     3816    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:886(get_rasterized)
       66    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:1715(__init__)
      264    0.001    0.000    0.001    0.000 {built-in method setToolTip}
     3222    0.001    0.000    0.001    0.000 {built-in method math.sin}
     1980    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/spines.py:549(__getattr__)
       14    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_api/deprecation.py:65(warn_deprecated)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1(<module>)
      396    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:761(_reset_major_tick_kw)
     3693    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2263(_any_dispatcher)
     4133    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.lock' objects}
      657    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/text.py:444(set_bbox)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/decorator.py:30(<module>)
       15    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_api/deprecation.py:436(make_keyword_only)
       54    0.000    0.000    0.001    0.000 /usr/lib/python3.9/typing.py:863(__getitem__)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/nanops.py:1(<module>)
     1605    0.001    0.000    0.001    0.000 /usr/lib/python3.9/sre_parse.py:286(tell)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1677(__init__)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:1919(_get_ticks_position)
      991    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:811(find_spec)
       33    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/collections.py:1528(set_color)
     4290    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:360(<genexpr>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.9/string.py:69(__init_subclass__)
      132    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:188(have_units)
     4950    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/linalg/linalg.py:2359(_norm_dispatcher)
        9    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:2015(__init_subclass__)
     1650    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/linalg/linalg.py:112(isComplexType)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:1788(draw_event)
       33    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_base.py:2989(set_axisbelow)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:681(<listcomp>)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/mpl_toolkits/mplot3d/art3d.py:5(<module>)
       13    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/extension.py:110(wrapper)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.9/json/scanner.py:1(<module>)
     3816    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:911(get_agg_filter)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/gridspec.py:347(__init__)
     5625    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/path.py:213(codes)
       33    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/backend_qt5.py:375(sizeHint)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/bipartite/edgelist.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/communicability_alg.py:1(<module>)
      628    0.000    0.000    0.001    0.000 /usr/lib/python3.9/posixpath.py:60(isabs)
       72    0.000    0.000    0.001    0.000 /usr/lib/python3.9/linecache.py:26(getline)
       66    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:815(null)
        8    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/utils/decorators.py:356(random_state)
       33    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/backend_qt5.py:511(closeEvent)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/tree/mst.py:1(<module>)
      264    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:2066(ge)
      793    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/isomorphism/isomorphvf2.py:213(<listcomp>)
        2    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:1039(_make_engine)
       33    0.001    0.000    0.001    0.000 {built-in method addWidget}
     3663    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/cbook/__init__.py:861(<listcomp>)
        4    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_pylab_helpers.py:78(destroy_all)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/base.py:150(Index)
      165    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:1074(set_label)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.9/decimal.py:2(<module>)
      198    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_pylab_helpers.py:105(get_active)
       48    0.001    0.000    0.001    0.000 {method 'normal' of 'numpy.random.mtrand.RandomState' objects}
     1717    0.001    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:3405(dtype)
        1    0.000    0.000    0.001    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/sparsifiers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.9/ntpath.py:2(<module>)
        2    0.000    0.000    0.001    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:1853(__init__)
        8    0.000    0.000    0.001    0.000 /usr/lib/python3.9/dataclasses.py:575(_cmp_fn)
